Isolate_Id,Isolate_Name
EPI_ISL_61314,A/New_York/3741/2009
EPI_ISL_61532,A/Wisconsin/629-D00084/2009
EPI_ISL_61533,A/Wisconsin/629-D00160/2009
EPI_ISL_61550,A/Wisconsin/629-D00722/2009
EPI_ISL_61552,A/Wisconsin/629-D00752/2009
EPI_ISL_62644,A/Wisconsin/629-D00752/2009
EPI_ISL_63942,A/Houston/5OS/2009
EPI_ISL_63943,A/Houston/5H/2009
EPI_ISL_87602,A/San_Diego/WRAIR1649P/2009
EPI_ISL_32648,A/Canada-MB/RV1964/2009
EPI_ISL_33225,A/New_York/3551/2009
EPI_ISL_33545,A/New_York/3552/2009
EPI_ISL_33867,A/New_York/3566/2009
EPI_ISL_33868,A/New_York/3567/2009
EPI_ISL_61292,A/New_York/3571/2009
EPI_ISL_61298,A/New_York/3582/2009
EPI_ISL_61304,A/New_York/3623/2009
EPI_ISL_61580,A/Wisconsin/629-D01521/2009
EPI_ISL_61589,A/Wisconsin/629-D01787/2009
EPI_ISL_61617,A/Wisconsin/629-D02427/2009
EPI_ISL_63944,A/Houston/6OS/2009
EPI_ISL_63945,A/Houston/6H/2009
EPI_ISL_63963,A/Brownsville/26OS/2009
EPI_ISL_63964,A/Brownsville/27OS/2009
EPI_ISL_93408,A/Montreal/MTL120171/2009
EPI_ISL_32651,A/Canada-MB/RV1982/2009
EPI_ISL_60716,A/Guatemala/866/2009
EPI_ISL_61293,A/New_York/3573/2009
EPI_ISL_61295,A/New_York/3576/2009
EPI_ISL_61299,A/New_York/3611/2009
EPI_ISL_61309,A/New_York/3653/2009
EPI_ISL_62457,A/Houston/9OS/2009
EPI_ISL_63946,A/Houston/7OS/2009
EPI_ISL_63947,A/Houston/7H/2009
EPI_ISL_63948,A/Houston/9H/2009
EPI_ISL_63965,A/Brownsville/29OS/2009
EPI_ISL_63966,A/Brownsville/30OS/2009
EPI_ISL_89948,A/Wisconsin/629-D02275/2009
EPI_ISL_32030,A/Texas/39/2009
EPI_ISL_32650,A/Canada-MB/RV1977/2009
EPI_ISL_34745,A/Wisconsin/14/2009
EPI_ISL_34746,A/Wisconsin/14/2009
EPI_ISL_61302,A/New_York/3614/2009
EPI_ISL_61306,A/New_York/3627/2009
EPI_ISL_61605,A/Wisconsin/629-D02064/2009
EPI_ISL_61612,A/Wisconsin/629-D02298/2009
EPI_ISL_63967,A/Brownsville/31OS/2009
EPI_ISL_63968,A/Brownsville/31H/2009
EPI_ISL_31172,A/Illinois/04/2009
EPI_ISL_31580,A/New_York/58/2009
EPI_ISL_61834,A/Santo_Domingo/0574/2009
EPI_ISL_61835,A/Santo_Domingo/0574T/2009
EPI_ISL_62634,A/Wisconsin/629-D00451/2009
EPI_ISL_62674,A/Wisconsin/629-D02206/2009
EPI_ISL_63253,A/New_York/97/2009
EPI_ISL_63958,A/Houston/20OS/2009
EPI_ISL_63969,A/Brownsville/34OS/2009
EPI_ISL_63970,A/Brownsville/34H/2009
EPI_ISL_63981,A/Houston/20H/2009
EPI_ISL_65011,A/New_York/103/2009
EPI_ISL_31204,A/West_Virginia/01/2009
EPI_ISL_31673,A/Santo_Domingo/572N/2009
EPI_ISL_32635,A/Canada-MB/RV2023/2009
EPI_ISL_32649,A/Canada-MB/RV1975/2009
EPI_ISL_61307,A/New_York/3629/2009
EPI_ISL_61384,A/Santo_Domingo/0573N/2009
EPI_ISL_61518,A/Toronto/C0270/2009
EPI_ISL_61576,A/Wisconsin/629-D01445/2009
EPI_ISL_61303,A/New_York/3617/2009
EPI_ISL_61308,A/New_York/3651/2009
EPI_ISL_62679,A/Wisconsin/629-D02324/2009
EPI_ISL_32414,A/Toronto/0462/2009
EPI_ISL_32632,A/Santo_Domingo/565T/2009
EPI_ISL_32633,A/Santo_Domingo/568T/2009
EPI_ISL_33870,A/New_York/3702/2009
EPI_ISL_61305,A/New_York/3625/2009
EPI_ISL_61310,A/New_York/3654/2009
EPI_ISL_61311,A/New_York/3655/2009
EPI_ISL_61598,A/Wisconsin/629-D01894/2009
EPI_ISL_62528,A/New_York/3768/2009
EPI_ISL_93182,A/swine/QC/1792-1/2009
EPI_ISL_61548,A/Wisconsin/629-D00698/2009
EPI_ISL_61597,A/Wisconsin/629-D01883/2009
EPI_ISL_61611,A/Wisconsin/629-D02276/2009
EPI_ISL_61795,A/Craven/WR1001/2009
EPI_ISL_62647,A/Wisconsin/629-D00949/2009
EPI_ISL_62669,A/Wisconsin/629-D01886/2009
EPI_ISL_63971,A/Brownsville/35OS/2009
EPI_ISL_63972,A/Brownsville/35H/2009
EPI_ISL_63982,A/Brownsville/36H/2009
EPI_ISL_83547,A/Ontario/142358/2009
EPI_ISL_93188,A/swine/QC/1805-5/2009
EPI_ISL_32652,A/Canada-MB/RV2013/2009
EPI_ISL_60717,A/Georgia/04/2009
EPI_ISL_61312,A/New_York/3709/2009
EPI_ISL_61556,A/Wisconsin/629-D00829/2009
EPI_ISL_61564,A/Wisconsin/629-D01026/2009
EPI_ISL_61566,A/Wisconsin/629-D01083/2009
EPI_ISL_61607,A/Wisconsin/629-D02144/2009
EPI_ISL_62627,A/Wisconsin/629-D00117/2009
EPI_ISL_62654,A/Wisconsin/629-D01262/2009
EPI_ISL_62664,A/Wisconsin/629-D01779/2009
EPI_ISL_63973,A/Brownsville/37H/2009
EPI_ISL_63979,A/Brownsville/37OS/2009
EPI_ISL_32018,A/California/24/2009
EPI_ISL_32653,A/Canada-MB/RV2018/2009
EPI_ISL_33871,A/New_York/3715/2009
EPI_ISL_62632,A/Wisconsin/629-D00426/2009
EPI_ISL_62667,A/Wisconsin/629-D01847/2009
EPI_ISL_62675,A/Wisconsin/629-D02213/2009
EPI_ISL_78776,A/New_York/NHRC0002/2009
EPI_ISL_32654,A/Canada-MB/RV2020/2009
EPI_ISL_61536,A/Wisconsin/629-D00223/2009
EPI_ISL_61603,A/Wisconsin/629-D02013/2009
EPI_ISL_63974,A/Brownsville/39OS/2009
EPI_ISL_63975,A/Brownsville/39H/2009
EPI_ISL_89949,A/Wisconsin/629-D01829/2009
EPI_ISL_32031,A/Utah/04/2009
EPI_ISL_61313,A/New_York/3726/2009
EPI_ISL_61322,A/New_York/3812/2009
EPI_ISL_61328,A/New_York/3960/2009
EPI_ISL_78775,A/New_York/NHRC0001/2009
EPI_ISL_31581,A/Rhode_Island/04/2009
EPI_ISL_60719,A/Michigan/14/2009
EPI_ISL_61317,A/New_York/3751/2009
EPI_ISL_61318,A/New_York/3753/2009
EPI_ISL_61319,A/New_York/3795/2009
EPI_ISL_61327,A/New_York/3959/2009
EPI_ISL_62631,A/Wisconsin/629-D00374/2009
EPI_ISL_62642,A/Wisconsin/629-D00724/2009
EPI_ISL_62646,A/Wisconsin/629-D00941/2009
EPI_ISL_62662,A/Wisconsin/629-D01725/2009
EPI_ISL_63976,A/Brownsville/40OS/2009
EPI_ISL_68135,A/Managua/4467.05/2009
EPI_ISL_71237,A/Managua/3119.01/2009
EPI_ISL_78777,A/New_York/NHRC0003/2009
EPI_ISL_83548,A/Ontario/147265/2009
EPI_ISL_89950,A/Wisconsin/629-D00881/2009
EPI_ISL_93409,A/Montreal/MTL129721/2009
EPI_ISL_99237,A/Texas/WRAIR1118P/2009
EPI_ISL_33648,A/Matagalpa/179/2009
EPI_ISL_33725,A/Pennsylvania/11/2009
EPI_ISL_33726,A/Pennsylvania/11/2009
EPI_ISL_35009,A/Guatemala/1039/2009
EPI_ISL_61320,A/New_York/3796/2009
EPI_ISL_61321,A/New_York/3803/2009
EPI_ISL_61323,A/New_York/3818/2009
EPI_ISL_61324,A/New_York/3819/2009
EPI_ISL_61325,A/New_York/3828/2009
EPI_ISL_62625,A/Wisconsin/629-D00022/2009
EPI_ISL_62630,A/Wisconsin/629-D00367/2009
EPI_ISL_62639,A/Wisconsin/629-D00592/2009
EPI_ISL_63977,A/Brownsville/43OS/2009
EPI_ISL_63978,A/Brownsville/43H/2009
EPI_ISL_83549,A/Ontario/147723/2009
EPI_ISL_32475,A/Bermuda/4287/2009
EPI_ISL_32655,A/Toronto/T5308/2009
EPI_ISL_33873,A/New_York/3895/2009
EPI_ISL_62661,A/Wisconsin/629-D01664/2009
EPI_ISL_65002,A/Michigan/10/2009
EPI_ISL_65003,A/Michigan/10/2009
EPI_ISL_65038,A/Utah/27/2009
EPI_ISL_65042,A/Virginia/24/2009
EPI_ISL_68138,A/Wisconsin/629-D00589/2009
EPI_ISL_70787,A/Wisconsin/629-D00809/2009
EPI_ISL_78778,A/New_York/NHRC0004/2009
EPI_ISL_87598,A/San_Diego/WRAIR1644P/2009
EPI_ISL_93410,A/Montreal/MTL130931/2009
EPI_ISL_62623,A/Wisconsin/629-D00008/2009
EPI_ISL_62624,A/Wisconsin/629-D00017/2009
EPI_ISL_62635,A/Wisconsin/629-D00453/2009
EPI_ISL_62640,A/Wisconsin/629-D00658/2009
EPI_ISL_62643,A/Wisconsin/629-D00725/2009
EPI_ISL_83550,A/Ontario/152439/2009
EPI_ISL_83551,A/Ontario/152846/2009
EPI_ISL_87597,A/San_Diego/WRAIR1643P/2009
EPI_ISL_89951,A/Wisconsin/629-D01420/2009
EPI_ISL_93209,A/SW/MB/5-5/2009
EPI_ISL_32466,A/Utah/10/2009
EPI_ISL_33625,A/Costa_Rica/5150/2009
EPI_ISL_60720,A/Costa_Rica/5150/2009
EPI_ISL_61326,A/New_York/3898/2009
EPI_ISL_62670,A/Wisconsin/629-D01903/2009
EPI_ISL_63824,A/New_York/3980/2009
EPI_ISL_71696,A/Managua/4016.02/2009
EPI_ISL_71855,A/Managua/4905.02/2009
EPI_ISL_80147,A/Managua/2652.01/2009
EPI_ISL_80154,A/Managua/2750.01/2009
EPI_ISL_93411,A/Montreal/MTL133695/2009
EPI_ISL_32474,A/Jamaica/4423/2009
EPI_ISL_71686,A/Managua/1455.01/2009
EPI_ISL_87596,A/San_Diego/WRAIR1642P/2009
EPI_ISL_87636,A/Managua/WRAIR8964F/2009
EPI_ISL_93412,A/Montreal/MTL133868/2009
EPI_ISL_35018,A/Pennsylvania/14/2009
EPI_ISL_63957,A/Houston/17OS/2009
EPI_ISL_71690,A/Managua/171.01/2009
EPI_ISL_80836,A/California/VRDL358/2009
EPI_ISL_61334,A/New_York/4057/2009
EPI_ISL_62626,A/Wisconsin/629-D00101/2009
EPI_ISL_62638,A/Wisconsin/629-D00579/2009
EPI_ISL_62673,A/Wisconsin/629-D02068/2009
EPI_ISL_63823,A/New_York/3976/2009
EPI_ISL_65046,A/Wisconsin/26/2009
EPI_ISL_71699,A/Managua/516.01/2009
EPI_ISL_78820,A/California/WR1323P/2009
EPI_ISL_83552,A/Ontario/156785/2009
EPI_ISL_87583,A/Santo_Domingo/WRAIR1044N/2009
EPI_ISL_93369,A/Quebec/QC145573/2009
EPI_ISL_61329,A/New_York/3967/2009
EPI_ISL_61333,A/New_York/4052/2009
EPI_ISL_61833,A/San_Salvador/WR0167N/2009
EPI_ISL_62653,A/Wisconsin/629-D01199/2009
EPI_ISL_63822,A/New_York/3969/2009
EPI_ISL_71689,A/Managua/168.02/2009
EPI_ISL_93370,A/Quebec/QC145697/2009
EPI_ISL_93413,A/Montreal/MTL136104/2009
EPI_ISL_33875,A/New_York/3992/2009
EPI_ISL_61330,A/New_York/4006/2009
EPI_ISL_61331,A/New_York/4014/2009
EPI_ISL_61332,A/New_York/4048/2009
EPI_ISL_61336,A/New_York/4074/2009
EPI_ISL_68764,A/Minnesota/22/2009
EPI_ISL_78808,A/Santo_Domingo/WR1072T/2009
EPI_ISL_80201,A/San_Diego/WR1628P/2009
EPI_ISL_89954,A/Wisconsin/629-S0235/2009
EPI_ISL_93371,A/Quebec/QC145783/2009
EPI_ISL_33624,A/Cayman_Islands/5082/2009
EPI_ISL_62656,A/Wisconsin/629-D01326/2009
EPI_ISL_63956,A/Houston/16OS/2009
EPI_ISL_71482,A/Managua/167.01/2009
EPI_ISL_75322,A/Boston/110/2009
EPI_ISL_93414,A/Montreal/MTL138378/2009
EPI_ISL_34547,A/Utah/06/2009
EPI_ISL_61335,A/New_York/4072/2009
EPI_ISL_61832,A/San_Salvador/0169T/2009
EPI_ISL_62529,A/New_York/4095/2009
EPI_ISL_62677,A/Wisconsin/629-D02263/2009
EPI_ISL_71705,A/Managua/578.01/2009
EPI_ISL_71706,A/Managua/655.02/2009
EPI_ISL_80198,A/San_Diego/WR1625P/2009
EPI_ISL_80199,A/San_Diego/WR1626P/2009
EPI_ISL_93372,A/Quebec/QC145950/2009
EPI_ISL_34543,A/Illinois/07/2009
EPI_ISL_61337,A/New_York/4099/2009
EPI_ISL_61338,A/New_York/4100/2009
EPI_ISL_62629,A/Wisconsin/629-D00196/2009
EPI_ISL_62641,A/Wisconsin/629-D00665/2009
EPI_ISL_62659,A/Wisconsin/629-D01618/2009
EPI_ISL_65021,A/Rhode_Island/15/2009
EPI_ISL_66312,A/Maryland/32/2009
EPI_ISL_68122,A/California/VRDL6/2009
EPI_ISL_68133,A/California/VRDL9/2009
EPI_ISL_71481,A/Managua/109.01/2009
EPI_ISL_71687,A/Managua/1637.01/2009
EPI_ISL_71691,A/Managua/2152.01/2009
EPI_ISL_71697,A/Managua/4085.02/2009
EPI_ISL_71700,A/Managua/5221.03/2009
EPI_ISL_71701,A/Managua/5363.02/2009
EPI_ISL_71708,A/Managua/792.01/2009
EPI_ISL_75345,A/Boston/112/2009
EPI_ISL_76031,A/Boston/96/2009
EPI_ISL_76036,A/Boston/115/2009
EPI_ISL_80197,A/San_Diego/WR1624P/2009
EPI_ISL_80200,A/San_Diego/WR1627P/2009
EPI_ISL_87637,A/Managua/WRAIR8997F/2009
EPI_ISL_93373,A/Quebec/QC145995/2009
EPI_ISL_93415,A/Montreal/MTL139735/2009
EPI_ISL_33589,A/Utah/05/2009
EPI_ISL_33590,A/Utah/07/2009
EPI_ISL_33591,A/Utah/11/2009
EPI_ISL_61826,A/New_Bern/WR0670/2009
EPI_ISL_62628,A/Wisconsin/629-D00119/2009
EPI_ISL_62645,A/Wisconsin/629-D00916/2009
EPI_ISL_62650,A/Wisconsin/629-D01147/2009
EPI_ISL_68109,A/California/VRDL4/2009
EPI_ISL_68132,A/California/VRDL8/2009
EPI_ISL_74715,A/Mexico_city/CIA6/2009
EPI_ISL_32476,A/British_Virgin_Islands/5437/2009
EPI_ISL_33569,A/California/25/2009
EPI_ISL_35016,A/New_York/80/2009
EPI_ISL_60807,A/Massachusetts/16/2009
EPI_ISL_62651,A/Wisconsin/629-D01152/2009
EPI_ISL_62660,A/Wisconsin/629-D01619/2009
EPI_ISL_62666,A/Wisconsin/629-D01844/2009
EPI_ISL_63820,A/Wisconsin/629-D00739/2009
EPI_ISL_65016,A/Oregon/10/2009
EPI_ISL_68115,A/California/VRDL5/2009
EPI_ISL_70727,A/California/VRDL12/2009
EPI_ISL_71702,A/Managua/5453.01/2009
EPI_ISL_71856,A/Managua/4935.03/2009
EPI_ISL_73474,A/Ontario/9698/2009
EPI_ISL_73475,A/Ontario/9739/2009
EPI_ISL_75346,A/Boston/113/2009
EPI_ISL_76032,A/Boston/103/2009
EPI_ISL_76033,A/Boston/106/2009
EPI_ISL_76035,A/Boston/109/2009
EPI_ISL_87605,A/San_Diego/WRAIR1654P/2009
EPI_ISL_89966,A/Wisconsin/629-D00889/2009
EPI_ISL_93416,A/Montreal/MTL141466/2009
EPI_ISL_33949,A/Bethesda/SP506/2009
EPI_ISL_62637,A/Wisconsin/629-D00541/2009
EPI_ISL_62663,A/Wisconsin/629-D01734/2009
EPI_ISL_71692,A/Managua/2330.02/2009
EPI_ISL_76034,A/Boston/108/2009
EPI_ISL_93417,A/Montreal/MTL141633/2009
EPI_ISL_151632,A/swine/Manitoba/SG1433/2009
EPI_ISL_151645,A/swine/Manitoba/SG1433/2009
EPI_ISL_32477,A/Barbados/5211/2009
EPI_ISL_33876,A/New_York/4197/2009
EPI_ISL_34541,A/Honduras/2039/2009
EPI_ISL_61836,A/Santo_Domingo/1066N/2009
EPI_ISL_62532,A/New_York/4403/2009
EPI_ISL_63819,A/New_York/4238/2009
EPI_ISL_68101,A/California/VRDL31/2009
EPI_ISL_68129,A/California/VRDL7/2009
EPI_ISL_70726,A/California/VRDL11/2009
EPI_ISL_76045,A/Boston/125/2009
EPI_ISL_76047,A/Boston/127/2009
EPI_ISL_89956,A/Boston/139/2009
EPI_ISL_93374,A/Quebec/QC146397/2009
EPI_ISL_93418,A/Montreal/MTL144431/2009
EPI_ISL_32634,A/Bethesda/SP508/2009
EPI_ISL_33950,A/Silver_Spring/SP509/2009
EPI_ISL_33951,A/Silver_Spring/SP510/2009
EPI_ISL_60822,A/Panama/4252/2009
EPI_ISL_62672,A/Wisconsin/629-D02063/2009
EPI_ISL_65017,A/Oregon/11/2009
EPI_ISL_65018,A/Oregon/13/2009
EPI_ISL_68096,A/California/VRDL26/2009
EPI_ISL_71057,A/Saskatchewan/5350/2009
EPI_ISL_71058,A/Saskatchewan/5351/2009
EPI_ISL_76043,A/Boston/123/2009
EPI_ISL_76052,A/Boston/133/2009
EPI_ISL_76054,A/Boston/135/2009
EPI_ISL_76056,A/Boston/138/2009
EPI_ISL_80191,A/Silver_Spring/WRAIRSP510P10/2009
EPI_ISL_80192,A/Silver_Spring/WRAIRSP510P12/2009
EPI_ISL_80193,A/Silver_Spring/WRAIRSP510P18/2009
EPI_ISL_80194,A/Silver_Spring/WRAIRSP510P2/2009
EPI_ISL_80195,A/Silver_Spring/WRAIRSP510P20/2009
EPI_ISL_80196,A/Silver_Spring/WRAIRSP510P3/2009
EPI_ISL_89964,A/Wisconsin/629-D01115/2009
EPI_ISL_89968,A/Wisconsin/629-D01875/2009
EPI_ISL_93375,A/Quebec/QC146496/2009
EPI_ISL_93376,A/Quebec/QC146561/2009
EPI_ISL_61339,A/New_York/4290/2009
EPI_ISL_61808,A/Mexico_City/WR1087T/2009
EPI_ISL_62535,A/New_York/4459/2009
EPI_ISL_65019,A/Pennsylvania/13/2009
EPI_ISL_71056,A/Saskatchewan/5131/2009
EPI_ISL_76040,A/Boston/120/2009
EPI_ISL_76041,A/Boston/121/2009
EPI_ISL_76051,A/Boston/132/2009
EPI_ISL_93377,A/Quebec/QC146631/2009
EPI_ISL_93419,A/Montreal/MTL144954/2009
EPI_ISL_33579,A/Martinique/15/2009
EPI_ISL_62633,A/Wisconsin/629-D00428/2009
EPI_ISL_62636,A/Wisconsin/629-D00496/2009
EPI_ISL_68091,A/California/VRDL20/2009
EPI_ISL_76039,A/Boston/118/2009
EPI_ISL_76046,A/Boston/126/2009
EPI_ISL_76055,A/Boston/137/2009
EPI_ISL_80156,A/Managua/5273.02/2009
EPI_ISL_93378,A/Quebec/QC146618/2009
EPI_ISL_93379,A/Quebec/QC146628/2009
EPI_ISL_62531,A/New_York/4402/2009
EPI_ISL_62676,A/Wisconsin/629-D02220/2009
EPI_ISL_71852,A/Managua/4514.03/2009
EPI_ISL_76049,A/Boston/130/2009
EPI_ISL_93420,A/Montreal/MTL082953/2009
EPI_ISL_62671,A/Wisconsin/629-D02024/2009
EPI_ISL_65012,A/New_York/98/2009
EPI_ISL_65036,A/Utah/21/2009
EPI_ISL_68092,A/California/VRDL21/2009
EPI_ISL_68098,A/California/VRDL28/2009
EPI_ISL_70729,A/California/VRDL18/2009
EPI_ISL_71704,A/Managua/5665.01/2009
EPI_ISL_76042,A/Boston/122/2009
EPI_ISL_76048,A/Boston/129/2009
EPI_ISL_76057,A/Boston/140/2009
EPI_ISL_93421,A/Montreal/MTL083803/2009
EPI_ISL_93422,A/Montreal/MTL083230/2009
EPI_ISL_93423,A/Montreal/MTL083280/2009
EPI_ISL_62533,A/New_York/4434/2009
EPI_ISL_70728,A/California/VRDL14/2009
EPI_ISL_93380,A/Quebec/QC146767/2009
EPI_ISL_93381,A/Quebec/QC146839/2009
EPI_ISL_93424,A/Montreal/MTL083987/2009
EPI_ISL_35026,A/Washington/37/2009
EPI_ISL_63825,A/New_York/4398/2009
EPI_ISL_68093,A/California/VRDL22/2009
EPI_ISL_68099,A/California/VRDL29/2009
EPI_ISL_76050,A/Boston/131/2009
EPI_ISL_61837,A/Santo_Domingo/WR1056T/2009
EPI_ISL_61841,A/Santo_Domingo/WR1068N/2009
EPI_ISL_62245,A/Honduras/2188/2009
EPI_ISL_62530,A/New_York/4400/2009
EPI_ISL_62534,A/New_York/4438/2009
EPI_ISL_63826,A/New_York/4401/2009
EPI_ISL_65037,A/Utah/22/2009
EPI_ISL_71483,A/Managua/611.01/2009
EPI_ISL_71707,A/Managua/791.03/2009
EPI_ISL_76058,A/Boston/141/2009
EPI_ISL_93382,A/Quebec/QC146883/2009
EPI_ISL_93383,A/Quebec/QC146934/2009
EPI_ISL_93425,A/Montreal/MTL085214/2009
EPI_ISL_33947,A/Managua/0536N/2009
EPI_ISL_35023,A/Texas/47/2009
EPI_ISL_60826,A/Texas/47/2009
EPI_ISL_60827,A/Texas/48/2009
EPI_ISL_63821,A/Wisconsin/629-D01973/2009
EPI_ISL_63962,A/Houston/24OS/2009
EPI_ISL_68090,A/California/VRDL19/2009
EPI_ISL_71853,A/Managua/462.01/2009
EPI_ISL_76038,A/Boston/117/2009
EPI_ISL_76044,A/Boston/124/2009
EPI_ISL_76053,A/Boston/134/2009
EPI_ISL_76129,A/Boston/136/2009
EPI_ISL_62657,A/Wisconsin/629-D01414/2009
EPI_ISL_68097,A/California/VRDL27/2009
EPI_ISL_68100,A/California/VRDL30/2009
EPI_ISL_93426,A/Montreal/MTL085707/2009
EPI_ISL_61809,A/Mexico_City/WR1100N/2009
EPI_ISL_68094,A/California/VRDL23/2009
EPI_ISL_71685,A/Managua/1127.02/2009
EPI_ISL_71693,A/Managua/3189.01/2009
EPI_ISL_75353,A/Boston/152/2009
EPI_ISL_76037,A/Boston/116/2009
EPI_ISL_61840,A/Santo_Domingo/WR1059N/2009
EPI_ISL_62232,A/El_Salvador/1123/2009
EPI_ISL_62547,A/New_York/4691/2009
EPI_ISL_62678,A/Wisconsin/629-D02292/2009
EPI_ISL_66266,A/Mexico/2445/2009
EPI_ISL_68095,A/California/VRDL25/2009
EPI_ISL_68104,A/California/VRDL34/2009
EPI_ISL_71703,A/Managua/5586.01/2009
EPI_ISL_76059,A/Boston/142/2009
EPI_ISL_80211,A/San_Diego/WR1640P/2009
EPI_ISL_33952,A/Canada-SK/RV2486/2009
EPI_ISL_35019,A/Rhode_Island/07/2009
EPI_ISL_62536,A/New_York/4476/2009
EPI_ISL_62537,A/New_York/4500/2009
EPI_ISL_68102,A/California/VRDL32/2009
EPI_ISL_68110,A/California/VRDL40/2009
EPI_ISL_68113,A/California/VRDL45/2009
EPI_ISL_68116,A/California/VRDL50/2009
EPI_ISL_75348,A/Boston/146/2009
EPI_ISL_75351,A/Boston/149/2009
EPI_ISL_80210,A/San_Diego/WR1639P/2009
EPI_ISL_60731,A/Washington/25/2009
EPI_ISL_60732,A/Washington/25/2009
EPI_ISL_61838,A/Santo_Domingo/WR1057N/2009
EPI_ISL_61839,A/Santo_Domingo/WR1058N/2009
EPI_ISL_68103,A/California/VRDL33/2009
EPI_ISL_68107,A/California/VRDL38/2009
EPI_ISL_80128,A/Managua/435.01/2009
EPI_ISL_80130,A/Managua/5235.03/2009
EPI_ISL_61520,A/Toronto/R8557/2009
EPI_ISL_71383,A/Indiana/16/2009
EPI_ISL_74710,A/Mexico_city/CIA1/2009
EPI_ISL_74714,A/Mexico_city/CIA5/2009
EPI_ISL_93384,A/Quebec/QC147411/2009
EPI_ISL_68105,A/California/VRDL35/2009
EPI_ISL_35007,A/Georgia/08/2009
EPI_ISL_60786,A/Arizona/14/2009
EPI_ISL_68112,A/California/VRDL43/2009
EPI_ISL_71372,A/Georgia/08/2009
EPI_ISL_74711,A/Mexico_city/CIA2/2009
EPI_ISL_74712,A/Mexico_city/CIA3/2009
EPI_ISL_75352,A/Boston/151/2009
EPI_ISL_77885,A/Managua/4943.09/2009
EPI_ISL_80104,A/Managua/4197.01/2009
EPI_ISL_87606,A/San_Diego/WRAIR1656P/2009
EPI_ISL_93211,A/swine/MB/10422/2009
EPI_ISL_93427,A/Montreal/MTL088751/2009
EPI_ISL_60864,A/Washington/52/2009
EPI_ISL_61522,A/Toronto/T0106/2009
EPI_ISL_63961,A/Houston/23H/2009
EPI_ISL_75350,A/Boston/148/2009
EPI_ISL_77726,A/Jamaica/6261/2009
EPI_ISL_80393,A/Managua/2729.02/2009
EPI_ISL_60785,A/Alaska/30/2009
EPI_ISL_62343,A/Utah/33/2009
EPI_ISL_62349,A/Utah/40/2009
EPI_ISL_62539,A/New_York/4565/2009
EPI_ISL_62540,A/New_York/4566/2009
EPI_ISL_62541,A/New_York/4567/2009
EPI_ISL_62543,A/New_York/4576/2009
EPI_ISL_76060,A/Boston/143/2009
EPI_ISL_78811,A/California/WR1313P/2009
EPI_ISL_78817,A/California/WR1319P/2009
EPI_ISL_62233,A/El_Salvador/1414/2009
EPI_ISL_62345,A/Utah/35/2009
EPI_ISL_62538,A/New_York/4556/2009
EPI_ISL_62542,A/New_York/4568/2009
EPI_ISL_68108,A/California/VRDL39/2009
EPI_ISL_75347,A/Boston/145/2009
EPI_ISL_75349,A/Boston/147/2009
EPI_ISL_76706,A/Boston/144/2009
EPI_ISL_63260,A/Utah/46/2009
EPI_ISL_66267,A/Mexico/2466/2009
EPI_ISL_68114,A/California/VRDL48/2009
EPI_ISL_102610,A/Merida/2189-CIR/2009
EPI_ISL_412382,A/Utah/34/2009
EPI_ISL_62344,A/Utah/34/2009
EPI_ISL_63259,A/Utah/43/2009
EPI_ISL_68111,A/California/VRDL41/2009
EPI_ISL_68117,A/California/VRDL51/2009
EPI_ISL_80143,A/Managua/4606.06/2009
EPI_ISL_80153,A/Managua/585.01/2009
EPI_ISL_35014,A/Louisiana/07/2009
EPI_ISL_35020,A/Rhode_Island/08/2009
EPI_ISL_62271,A/Minnesota/12/2009
EPI_ISL_62346,A/Utah/36/2009
EPI_ISL_64988,A/Costa_Rica/3149/2009
EPI_ISL_87603,A/Great_Lakes/WRAIR1652P/2009
EPI_ISL_34537,A/Washington/28/2009
EPI_ISL_34538,A/Washington/29/2009
EPI_ISL_62234,A/El_Salvador/1553/2009
EPI_ISL_62235,A/El_Salvador/1553/2009
EPI_ISL_62240,A/Guatemala/3185/2009
EPI_ISL_62544,A/New_York/4607/2009
EPI_ISL_62545,A/New_York/4620/2009
EPI_ISL_66313,A/Maryland/33/2009
EPI_ISL_68118,A/California/VRDL52/2009
EPI_ISL_68120,A/California/VRDL55/2009
EPI_ISL_80371,A/Managua/3490.03/2009
EPI_ISL_62347,A/Utah/38/2009
EPI_ISL_75354,A/Boston/153/2009
EPI_ISL_62236,A/El_Salvador/1644/2009
EPI_ISL_62348,A/Utah/39/2009
EPI_ISL_62350,A/Utah/41/2009
EPI_ISL_62546,A/New_York/4677/2009
EPI_ISL_80138,A/Managua/265.01/2009
EPI_ISL_80145,A/Managua/3214.04/2009
EPI_ISL_87608,A/San_Diego/WRAIR1658P/2009
EPI_ISL_35017,A/Oregon/20/2009
EPI_ISL_60797,A/Georgia/18/2009
EPI_ISL_62224,A/Costa_Rica/3896/2009
EPI_ISL_62246,A/Idaho/08/2009
EPI_ISL_95344,A/South_Carolina/WRAIR1645P/2009
EPI_ISL_63258,A/Utah/37/2009
EPI_ISL_87607,A/San_Diego/WRAIR1657P/2009
EPI_ISL_63261,A/Utah/47/2009
EPI_ISL_71443,A/Washington/74/2009
EPI_ISL_93206,A/SW/SK/12-71/2009
EPI_ISL_93207,A/SW/SK/11-16/2009
EPI_ISL_93208,A/SW/SK/11-35/2009
EPI_ISL_60829,A/Virginia/17/2009
EPI_ISL_60830,A/Washington/47/2009
