Isolate_Id,Isolate_Name
EPI_ISL_19606232,A/black_vulture/Pennsylvania/22-029146-001/2022
EPI_ISL_19606485,A/blue_winged_teal/Minnesota/23-013078-004/2022
EPI_ISL_19606486,A/blue_winged_teal/Minnesota/23-013078-005/2022
EPI_ISL_19607547,A/herring_gull/Michigan/22-033260-003/2022
EPI_ISL_19607636,A/canada_goose/North_Dakota/22-029397-001/2022
EPI_ISL_17690223,A/duck/Minnesota/UGAI22-3846/2022
EPI_ISL_17690227,A/duck/Minnesota/UGAI22-3834/2022
EPI_ISL_18107017,A/blue_winged_teal/Louisiana/CEIRR-3834/2022
EPI_ISL_18755532,A/northern_pintail/Alaska/USGS-0326/2022
EPI_ISL_18755533,A/northern_pintail/Alaska/USGS-0335/2022
EPI_ISL_19154253,A/Canada_Goose/AB/FAV-0992-2/2022
EPI_ISL_19154257,A/Gadwall_Duck/AB/FAV-0992-4/2022
EPI_ISL_19158237,A/northern_pintail/Alaska/IZ22_0335/2022
EPI_ISL_19158238,A/northern_pintail/Alaska/IZ22_0333/2022
EPI_ISL_19158239,A/northern_pintail/Alaska/IZ22_0327/2022
EPI_ISL_19604020,A/mallard/New_York/22-030420-010/2022
EPI_ISL_19604022,A/mallard/New_York/22-030420-019/2022
EPI_ISL_19604045,A/mallard/Minnesota/23-013078-027/2022
EPI_ISL_19604301,A/northern_pintail/Alaska/22-039438-017/2022
EPI_ISL_19604302,A/northern_pintail/Alaska/22-039438-018/2022
EPI_ISL_19604303,A/northern_pintail/Alaska/22-039438-020/2022
EPI_ISL_19604304,A/northern_pintail/Alaska/22-039438-021/2022
EPI_ISL_19605122,A/trumpeter_swan/Wyoming/22-030049-003/2022
EPI_ISL_19605135,A/trumpeter_swan/Wyoming/22-030049-002/2022
EPI_ISL_19605272,A/black_skimmer/New_York/22-029200-001/2022
EPI_ISL_19606487,A/blue_winged_teal/Minnesota/23-013078-009/2022
EPI_ISL_19606488,A/blue_winged_teal/Minnesota/23-013078-010/2022
EPI_ISL_19606489,A/blue_winged_teal/Minnesota/23-013078-011/2022
EPI_ISL_19606490,A/blue_winged_teal/Minnesota/23-013078-013/2022
EPI_ISL_19606491,A/blue_winged_teal/Minnesota/23-013078-014/2022
EPI_ISL_19606493,A/blue_winged_teal/Minnesota/23-013078-018/2022
EPI_ISL_19606494,A/blue_winged_teal/Minnesota/23-013078-020/2022
EPI_ISL_19606495,A/blue_winged_teal/Minnesota/23-013078-021/2022
EPI_ISL_19606496,A/blue_winged_teal/Minnesota/23-013078-022/2022
EPI_ISL_19606497,A/blue_winged_teal/Minnesota/23-013078-024/2022
EPI_ISL_19606498,A/blue_winged_teal/Minnesota/23-013078-025/2022
EPI_ISL_19606504,A/blue_winged_teal/Minnesota/23-013078-019/2022
EPI_ISL_19607778,A/canada_goose/California/22-029467-002/2022
EPI_ISL_19775443,A/Canada_Goose/NS/FAV-1137-1/2022
EPI_ISL_17424636,A/blue-winged_teal/Minnesota/UGAI22-3620/2022
EPI_ISL_17424651,A/blue-winged_teal/Minnesota/UGAI22-3611/2022
EPI_ISL_17471938,A/duck/Minnesota/UGAI22-3591/2022
EPI_ISL_18107069,A/redhead_duck/Minnesota/CEIRR-4003/2022
EPI_ISL_19154265,A/Canada_Goose/BC/FAV-1294-13/2022
EPI_ISL_19154266,A/Canada_Goose/ON/FAV-0978-4/2022
EPI_ISL_19154271,A/Mixed/AB/FAV-0931-1/2022
EPI_ISL_19154273,A/Mixed/AB/FAV-0931-2/2022
EPI_ISL_19154276,A/Mixed/AB/FAV-0938-1/2022
EPI_ISL_19154283,A/Mixed/AB/FAV-0938-2/2022
EPI_ISL_19604040,A/mallard/Minnesota/23-005533-022/2022
EPI_ISL_19604041,A/mallard/Minnesota/23-005533-023/2022
EPI_ISL_19604042,A/mallard/Minnesota/23-005533-024/2022
EPI_ISL_19604043,A/mallard/Minnesota/23-005533-025/2022
EPI_ISL_19604816,A/turkey_vulture/Utah/22-029359-001/2022
EPI_ISL_19605217,A/wood_duck/Iowa/22-032511-165/2022
EPI_ISL_19605218,A/wood_duck/Iowa/22-032511-168-R/2022
EPI_ISL_19606511,A/blue_winged_teal/Minnesota/22-033478-001/2022
EPI_ISL_19606513,A/blue_winged_teal/Minnesota/23-005533-001/2022
EPI_ISL_19606514,A/blue_winged_teal/Minnesota/23-005533-002/2022
EPI_ISL_19606515,A/blue_winged_teal/Minnesota/23-005533-004/2022
EPI_ISL_19606516,A/blue_winged_teal/Minnesota/23-005533-005/2022
EPI_ISL_19606517,A/blue_winged_teal/Minnesota/23-005533-006/2022
EPI_ISL_19606518,A/blue_winged_teal/Minnesota/23-005533-007/2022
EPI_ISL_19606519,A/blue_winged_teal/Minnesota/23-005533-008/2022
EPI_ISL_19606520,A/blue_winged_teal/Minnesota/23-005533-011/2022
EPI_ISL_19606521,A/blue_winged_teal/Minnesota/23-005533-012/2022
EPI_ISL_19606522,A/blue_winged_teal/Minnesota/23-005533-013/2022
EPI_ISL_19606523,A/blue_winged_teal/Minnesota/23-005533-014/2022
EPI_ISL_19606524,A/blue_winged_teal/Minnesota/23-005533-015/2022
EPI_ISL_19606525,A/blue_winged_teal/Minnesota/23-005533-016/2022
EPI_ISL_19606526,A/blue_winged_teal/Minnesota/23-005533-017/2022
EPI_ISL_19606527,A/blue_winged_teal/Minnesota/23-005533-018/2022
EPI_ISL_19606528,A/blue_winged_teal/Minnesota/23-005533-020/2022
EPI_ISL_19606529,A/blue_winged_teal/Minnesota/23-005533-021/2022
EPI_ISL_19607263,A/great_horned_owl/Utah/22-029357-001/2022
EPI_ISL_19607912,A/duck/Utah/22-029358-001/2022
EPI_ISL_19775444,A/Canada_Goose/SK/FAV-0275-26/2023
EPI_ISL_19775445,A/Striped_Skunk/QC/FAV-0094-1/2024
EPI_ISL_19154286,A/Canada_Goose/ON/FAV-0978-5/2022
EPI_ISL_19154287,A/Herring_Gull/NL/FAV-0059-1/2022
EPI_ISL_19154292,A/Mallard/ON/FAV-1068-22/2022
EPI_ISL_19154294,A/Mallard/ON/FAV-1068-23/2022
EPI_ISL_19154297,A/Mixed/BC/FAV-0942-1/2022
EPI_ISL_19154301,A/Mixed/BC/FAV-0942-2/2022
EPI_ISL_19154302,A/Mixed/MB/FAV-0939-1/2022
EPI_ISL_19154305,A/Mixed/MB/FAV-0939-2/2022
EPI_ISL_19154310,A/Mixed/ON/FAV-0940-7/2022
EPI_ISL_19154311,A/Mixed/ON/FAV-0940-8/2022
EPI_ISL_19154318,A/Mixed/ON/FAV-0940-9/2022
EPI_ISL_19154320,A/Mixed/ON/FAV-0940-11/2022
EPI_ISL_19154326,A/Red-Tailed_Hawk/MB/FAV-0966-11/2022
EPI_ISL_19158310,A/mallard/Alaska/IZ22_0392/2022
EPI_ISL_19604344,A/owl/Montana/22-030175-001-R/2022
EPI_ISL_19605136,A/trumpeter_swan/Montana/22-030263-001/2022
EPI_ISL_19606482,A/blue_winged_teal/Minnesota/23-005533-031/2022
EPI_ISL_19606483,A/blue_winged_teal/Minnesota/23-005533-034/2022
EPI_ISL_19606492,A/blue_winged_teal/Minnesota/23-005533-030/2022
EPI_ISL_19606505,A/blue_winged_teal/Minnesota/23-005533-029/2022
EPI_ISL_19606506,A/blue_winged_teal/Minnesota/23-005533-028/2022
EPI_ISL_19606507,A/blue_winged_teal/Minnesota/23-005533-027/2022
EPI_ISL_19606530,A/blue_winged_teal/Minnesota/23-005533-026/2022
EPI_ISL_19607266,A/great_horned_owl/Wyoming/22-030747-001/2022
EPI_ISL_19607294,A/great_horned_owl/Washington/22-030637-001/2022
EPI_ISL_19607650,A/canada_goose/New_York/22-029792-001-R/2022
EPI_ISL_19775446,A/Coopers_Hawk/SK/FAV-1470-23/2022
EPI_ISL_18107023,A/green_winged_teal/Minnesota/CEIRR-3856/2022
EPI_ISL_18107024,A/green_winged_teal/Minnesota/CEIRR-4011/2022
EPI_ISL_19154327,A/Canada_Goose/SK/FAV-1470-8/2022
EPI_ISL_19154330,A/Mixed/ON/FAV-0948-1/2022
EPI_ISL_19154335,A/Mixed/ON/FAV-0948-5/2022
EPI_ISL_19154336,A/Peregrine_Falcon/SK/FAV-1470-7/2022
EPI_ISL_19606374,A/blue_winged_teal/Texas/22-031351-010-R/2022
EPI_ISL_19606484,A/blue_winged_teal/Minnesota/23-013078-002/2022
EPI_ISL_19606512,A/blue_winged_teal/Minnesota/22-033478-002/2022
EPI_ISL_19606714,A/american_green_winged_teal/Minnesota/23-013078-030/2022
EPI_ISL_19606715,A/american_green_winged_teal/Minnesota/23-013078-031/2022
EPI_ISL_19606716,A/american_green_winged_teal/Minnesota/23-013078-032/2022
EPI_ISL_19606717,A/american_green_winged_teal/Minnesota/23-013078-033/2022
EPI_ISL_19607794,A/canada_goose/Idaho/22-030638-001/2022
EPI_ISL_19607795,A/canada_goose/Idaho/22-030638-002/2022
EPI_ISL_19154346,A/Turkey/MB/FAV-0941-4/2022
EPI_ISL_19604196,A/peregrine_falcon/Washington/22-030636-001/2022
EPI_ISL_19606509,A/blue_winged_teal/Minnesota/22-031242-004-R/2022
EPI_ISL_19606510,A/blue_winged_teal/Minnesota/22-031242-005-R/2022
EPI_ISL_19606813,A/black_vulture/Florida/22-029918-001/2022
EPI_ISL_19711108,A/Mixed/BC/FAV-0949-1/2022
EPI_ISL_19765928,A/chicken/Pennsylvania/22-029342-002/2022
EPI_ISL_19765936,A/turkey/Pennsylvania/22-029342-004/2022
EPI_ISL_18107045,A/redhead_duck/Minnesota/CEIRR-4017/2022
EPI_ISL_19154347,A/Broiler_Breeders_Chicken/BC/FAV-1533-1/2022
EPI_ISL_19154350,A/Broiler_Breeders_Chicken/BC/FAV-1533-2/2022
EPI_ISL_19154352,A/Chicken/BC/FAV-1531-1/2022
EPI_ISL_19154353,A/Chicken/BC/FAV-1531-2/2022
EPI_ISL_19154354,A/Chicken/MB/FAV-0953-1/2022
EPI_ISL_19154355,A/Chicken/MB/FAV-0953-2/2022
EPI_ISL_19154358,A/Chicken/MB/FAV-0953-3/2022
EPI_ISL_19154360,A/Chicken/MB/FAV-0953-4/2022
EPI_ISL_19154361,A/Chicken/ON/FAV-0950-8/2022
EPI_ISL_19154362,A/Chicken/ON/FAV-0950-9/2022
EPI_ISL_19154363,A/Swainsons_Hawk/SK/FAV-1470-10/2022
EPI_ISL_19154367,A/Turkey_Vulture/ON/FAV-0978-2/2022
EPI_ISL_19604018,A/mallard/New_York/22-029929-003-R/2022
EPI_ISL_19604853,A/turkey_vulture/Wyoming/22-030048-001/2022
EPI_ISL_19605164,A/wood_duck/Minnesota/22-029610-001/2022
EPI_ISL_19605726,A/red_tailed_hawk/Colorado/22-029818-001-R/2022
EPI_ISL_19606246,A/black_vulture/Georgia/22-030274-001/2022
EPI_ISL_19607145,A/bald_eagle/Michigan/22-033260-001/2022
EPI_ISL_19607235,A/great_horned_owl/Oregon/22-029948-001-R/2022
EPI_ISL_19607651,A/canada_goose/New_York/22-029929-002/2022
EPI_ISL_19607687,A/canada_goose/Pennsylvania/22-030262-001/2022
EPI_ISL_19607688,A/canada_goose/Pennsylvania/22-030262-003/2022
EPI_ISL_19607780,A/canada_goose/California/22-030337-001/2022
EPI_ISL_19607781,A/canada_goose/California/22-030337-002/2022
EPI_ISL_19607796,A/canada_goose/Idaho/22-030640-001/2022
EPI_ISL_19607797,A/canada_goose/Idaho/22-030640-002/2022
EPI_ISL_19154368,A/Canada_Goose/MB/FAV-0966-12/2022
EPI_ISL_19154369,A/Canada_Goose/ON/FAV-1131-1/2022
EPI_ISL_19154371,A/Canada_Goose/QC/FAV-0984-1/2022
EPI_ISL_19154374,A/Mallard/MB/FAV-0966-13/2022
EPI_ISL_19158189,A/gadwall/Alaska/IZ22_0442/2022
EPI_ISL_19158190,A/gadwall/Alaska/IZ22_0441/2022
EPI_ISL_19158192,A/eider/Alaska/22-031265-003/2022
EPI_ISL_19158201,A/common_raven/Alaska/22-031265-001/2022
EPI_ISL_19604272,A/raven/Alaska/22-031265-001/2022
EPI_ISL_19604817,A/turkey_vulture/Utah/22-029821-004/2022
EPI_ISL_19604854,A/turkey_vulture/Wyoming/22-030935-001/2022
EPI_ISL_19606233,A/black_vulture/Pennsylvania/22-030755-001-R/2022
EPI_ISL_19606350,A/blue_winged_teal/Texas/22-041132-005/2022
EPI_ISL_19606352,A/blue_winged_teal/Texas/22-041132-007/2022
EPI_ISL_19606432,A/blue_winged_teal/Louisiana/22-033477-001/2022
EPI_ISL_19606433,A/blue_winged_teal/Louisiana/22-033477-002/2022
EPI_ISL_19606434,A/blue_winged_teal/Louisiana/22-033477-003/2022
EPI_ISL_19607689,A/canada_goose/Pennsylvania/22-030756-001/2022
EPI_ISL_19607782,A/canada_goose/California/22-030338-001/2022
EPI_ISL_19607783,A/canada_goose/California/22-030338-002/2022
EPI_ISL_19607880,A/gadwall/Alaska/23-002693-002/2022
EPI_ISL_19607881,A/gadwall/Alaska/23-002693-003/2022
EPI_ISL_19607901,A/duck/Alaska/22-031265-003/2022
EPI_ISL_17471493,A/American_green-winged_teal/Texas/UGAI22-3462/2022
EPI_ISL_19154375,A/Canada_Goose/MB/FAV-1266-1/2022
EPI_ISL_19154376,A/Canada_Goose/MB/FAV-1266-2/2022
EPI_ISL_19154377,A/Canada_Goose/ON/FAV-0978-3/2022
EPI_ISL_19154384,A/Canada_Goose/ON/FAV-1590-1/2022
EPI_ISL_19154386,A/Chicken/SK/FAV-0955-1/2022
EPI_ISL_19154392,A/Chicken/SK/FAV-0955-2/2022
EPI_ISL_19154397,A/Great_Horned_Owl/MB/FAV-0966-14/2022
EPI_ISL_19154398,A/Mixed/AB/FAV-0967-1/2022
EPI_ISL_19154409,A/Mixed/AB/FAV-0967-2/2022
EPI_ISL_19154416,A/Mixed/SK/FAV-0956-1/2022
EPI_ISL_19154418,A/Mixed/SK/FAV-0956-2/2022
EPI_ISL_19154420,A/Turkey_Vulture/BC/FAV-1294-12/2022
EPI_ISL_19604019,A/mallard/New_York/22-030201-001/2022
EPI_ISL_19604199,A/peregrine_falcon/Wyoming/22-030047-001/2022
EPI_ISL_19605621,A/Sandhill_crane/Washington/22-031267-001-R/2022
EPI_ISL_19606362,A/blue_winged_teal/Texas/22-041132-014/2022
EPI_ISL_19607652,A/canada_goose/New_York/22-030200-001/2022
EPI_ISL_19607653,A/canada_goose/New_York/22-030202-001/2022
EPI_ISL_19607681,A/canada_goose/New_York/22-030203-001/2022
EPI_ISL_19607807,A/canada_goose/Massachusetts/22-030321-001/2022
EPI_ISL_19607808,A/canada_goose/Massachusetts/22-030321-002/2022
EPI_ISL_19607809,A/canada_goose/Massachusetts/22-030321-004-R2/2022
EPI_ISL_19607810,A/canada_goose/Massachusetts/22-030321-006-R2/2022
EPI_ISL_19607811,A/canada_goose/Massachusetts/22-030321-007-R2/2022
EPI_ISL_18107018,A/blue_winged_teal/Louisiana/CEIRR-4050/2022
EPI_ISL_18107019,A/blue_winged_teal/Louisiana/CEIRR-4075/2022
EPI_ISL_19154425,A/Cackling_Goose/ON/FAV-1366-2/2022
EPI_ISL_19154427,A/Chicken/ON/FAV-0964-14/2022
EPI_ISL_19154430,A/Chicken/ON/FAV-0964-15/2022
EPI_ISL_19154435,A/Great_Black-Backed_Gull/NL/FAV-0059-5/2022
EPI_ISL_19154436,A/Herring_Gull/NL/FAV-0059-4/2022
EPI_ISL_19154439,A/Mallard/QC/FAV-0017-2/2022
EPI_ISL_19154446,A/Mixed/AB/FAV-0963-2/2022
EPI_ISL_19154451,A/Peregrine_Falcon/SK/FAV-1470-17/2022
EPI_ISL_19154452,A/Turkey/AB/FAV-0962-1/2022
EPI_ISL_19154453,A/Turkey/AB/FAV-0962-2/2022
EPI_ISL_19604158,A/mallard/Massachusetts/22-031379-006/2022
EPI_ISL_19606248,A/black_vulture/Georgia/22-030422-001/2022
EPI_ISL_19606364,A/blue_winged_teal/Texas/22-033479-016/2022
EPI_ISL_19606365,A/blue_winged_teal/Texas/22-033479-014/2022
EPI_ISL_19606379,A/blue_winged_teal/Texas/22-033479-002/2022
EPI_ISL_19606380,A/blue_winged_teal/Texas/22-033479-003/2022
EPI_ISL_19606381,A/blue_winged_teal/Texas/22-033479-004/2022
EPI_ISL_19606382,A/blue_winged_teal/Texas/22-033479-007/2022
EPI_ISL_19606383,A/blue_winged_teal/Texas/22-033479-008/2022
EPI_ISL_19606384,A/blue_winged_teal/Texas/22-033479-009/2022
EPI_ISL_19606385,A/blue_winged_teal/Texas/22-033479-010/2022
EPI_ISL_19606386,A/blue_winged_teal/Texas/22-033479-011/2022
EPI_ISL_19606387,A/blue_winged_teal/Texas/22-033479-012/2022
EPI_ISL_19606388,A/blue_winged_teal/Texas/22-033479-013/2022
EPI_ISL_19607707,A/canada_goose/Oregon/22-030745-001/2022
EPI_ISL_19607752,A/canada_goose/Colorado/22-030621-001-R/2022
EPI_ISL_17690225,A/duck/Louisiana/UGAI22-3889/2022
EPI_ISL_17690228,A/duck/Louisiana/UGAI22-3875/2022
EPI_ISL_19154455,A/Canada_Goose/ON/FAV-1131-2/2022
EPI_ISL_19154456,A/Canada_Goose/QC/FAV-1223-3/2022
EPI_ISL_19154457,A/Chicken/BC/FAV-1536-3/2022
EPI_ISL_19154458,A/Chicken/BC/FAV-1536-6/2022
EPI_ISL_19154459,A/Mallard/QC/FAV-1295-6/2022
EPI_ISL_19154460,A/Turkey/AB/FAV-0975-1/2022
EPI_ISL_19154461,A/Turkey/AB/FAV-0975-2/2022
EPI_ISL_19606435,A/blue_winged_teal/Louisiana/22-033477-004/2022
EPI_ISL_19606436,A/blue_winged_teal/Louisiana/22-033477-005/2022
EPI_ISL_19606437,A/blue_winged_teal/Louisiana/22-033477-008/2022
EPI_ISL_19606438,A/blue_winged_teal/Louisiana/22-033477-009/2022
EPI_ISL_19606439,A/blue_winged_teal/Louisiana/22-033477-011/2022
EPI_ISL_19606440,A/blue_winged_teal/Louisiana/22-033477-012/2022
EPI_ISL_19606441,A/blue_winged_teal/Louisiana/22-033477-013/2022
EPI_ISL_19606443,A/blue_winged_teal/Louisiana/22-033477-014/2022
EPI_ISL_19606444,A/blue_winged_teal/Louisiana/22-033477-019/2022
EPI_ISL_19606445,A/blue_winged_teal/Louisiana/22-033477-020/2022
EPI_ISL_19606446,A/blue_winged_teal/Louisiana/23-013080-001/2022
EPI_ISL_19606447,A/blue_winged_teal/Louisiana/23-013080-002/2022
EPI_ISL_19606448,A/blue_winged_teal/Louisiana/23-013080-004/2022
EPI_ISL_19606449,A/blue_winged_teal/Louisiana/23-013080-005/2022
EPI_ISL_19606450,A/blue_winged_teal/Louisiana/23-013080-006/2022
EPI_ISL_19606451,A/blue_winged_teal/Louisiana/23-013080-007/2022
EPI_ISL_19606452,A/blue_winged_teal/Louisiana/23-013080-008/2022
EPI_ISL_19606453,A/blue_winged_teal/Louisiana/23-013080-009/2022
EPI_ISL_19606454,A/blue_winged_teal/Louisiana/22-033477-017/2022
EPI_ISL_19606478,A/blue_winged_teal/Louisiana/23-013080-010/2022
EPI_ISL_19606655,A/american_blue_winged_teal/Missouri/22-032511-101-R/2022
EPI_ISL_19606718,A/american_green_winged_teal/Missouri/22-032511-097/2022
EPI_ISL_19607643,A/canada_goose/Nevada/22-033403-003-R/2022
EPI_ISL_19607683,A/canada_goose/New_York/22-030419-001/2022
EPI_ISL_19775377,A/Mallard/ON/FAV-1068-25/2022
EPI_ISL_19154462,A/Turkey/MB/FAV-0968-1/2022
EPI_ISL_19604036,A/mallard/Minnesota/22-032511-067/2022
EPI_ISL_19604046,A/mallard/Minnesota/22-032511-043-R/2022
EPI_ISL_19606341,A/blue_winged_teal/Texas/22-033479-019/2022
EPI_ISL_19606342,A/blue_winged_teal/Texas/22-033479-020/2022
EPI_ISL_19606343,A/blue_winged_teal/Texas/22-033479-021/2022
EPI_ISL_19606344,A/blue_winged_teal/Texas/22-033479-023/2022
EPI_ISL_19606345,A/blue_winged_teal/Texas/22-033479-024/2022
EPI_ISL_19606346,A/blue_winged_teal/Texas/22-033479-025/2022
EPI_ISL_19606347,A/blue_winged_teal/Texas/22-033479-026/2022
EPI_ISL_19606348,A/blue_winged_teal/Texas/22-033479-028/2022
EPI_ISL_19606349,A/blue_winged_teal/Texas/22-033479-029/2022
EPI_ISL_19606351,A/blue_winged_teal/Texas/22-033479-018/2022
EPI_ISL_19606363,A/blue_winged_teal/Texas/22-033479-017/2022
EPI_ISL_19606375,A/blue_winged_teal/Texas/22-031352-026-R/2022
EPI_ISL_19606376,A/blue_winged_teal/Texas/22-031352-027-R/2022
EPI_ISL_19606377,A/blue_winged_teal/Texas/22-031395-009-R/2022
EPI_ISL_19606475,A/blue_winged_teal/Colorado/22-030620-001/2022
EPI_ISL_19606500,A/blue_winged_teal/Montana/22-031163-004-R/2022
EPI_ISL_19606652,A/american_blue_winged_teal/Minnesota/22-032511-070/2022
EPI_ISL_19606653,A/american_blue_winged_teal/Minnesota/22-032511-077/2022
EPI_ISL_19606712,A/american_green_winged_teal/Minnesota/22-032511-063-R/2022
EPI_ISL_17851857,A/swan/Ohio/OH22-22368-2/2022
EPI_ISL_19154464,A/Canada_Goose/QC/FAV-1577-3/2022
EPI_ISL_19154465,A/Great_Blue_Heron/QC/FAV-1577-2/2022
EPI_ISL_19154466,A/Turkey_Vulture/ON/FAV-1131-7/2022
EPI_ISL_19154467,A/Turkey/MB/FAV-0969-2/2022
EPI_ISL_19154468,A/Turkey/MB/FAV-0969-4/2022
EPI_ISL_19604208,A/peregrine_falcon/Minnesota/22-030257-001/2022
EPI_ISL_19607249,A/great_horned_owl/Montana/22-031183-001-R/2022
EPI_ISL_19775447,A/Great_Horned_Owl/BC/OTH-0021-19/2023
EPI_ISL_19154469,A/Canada_Goose/SK/FAV-1470-11/2022
EPI_ISL_19154470,A/Great_Horned_Owl/SK/FAV-1470-34/2022
EPI_ISL_19154472,A/Wood_Duck/SK/FAV-1470-13/2022
EPI_ISL_19604031,A/mallard/Minnesota/22-030404-001-R/2022
EPI_ISL_19606103,A/black_vulture/New_York/22-030589-001/2022
EPI_ISL_19607256,A/great_horned_owl/Minnesota/22-030855-002/2022
EPI_ISL_19607763,A/canada_goose/Colorado/22-030622-001/2022
EPI_ISL_19608117,A/common_loon/New_York/22-030585-001/2022
EPI_ISL_16297061,A/chicken/North_Dakota/22-030784-001/2022
EPI_ISL_19154473,A/Cackling_Goose/SK/FAV-1470-14/2022
EPI_ISL_19154474,A/Canada_Goose/ON/FAV-1310-3/2022
EPI_ISL_19154475,A/Canada_Goose/SK/FAV-1470-19/2022
EPI_ISL_19154476,A/Common_Raven/MB/FAV-1266-5/2022
EPI_ISL_19154477,A/Hooded_Merganser/MB/FAV-1266-6/2022
EPI_ISL_19154478,A/Mallard/QC/FAV-1673-5/2022
EPI_ISL_19154479,A/Mink/ON/FAV-0039-1/2022
EPI_ISL_19154480,A/Mixed/MB/FAV-0976-1/2022
EPI_ISL_19154481,A/Mixed/MB/FAV-0976-4/2022
EPI_ISL_19154482,A/Wood_Duck/QC/FAV-1673-1/2022
EPI_ISL_19607871,A/eared_grebe/Utah/22-030915-001/2022
EPI_ISL_19607872,A/eared_grebe/Utah/22-030915-002/2022
EPI_ISL_19607873,A/eared_grebe/Utah/22-030915-003/2022
EPI_ISL_19608104,A/coopers_hawk/Minnesota/22-030855-001/2022
EPI_ISL_19765916,A/chicken/Pennsylvania/22-030556-007/2022
EPI_ISL_19765917,A/chicken/Pennsylvania/22-030556-005/2022
EPI_ISL_19765932,A/turkey/Pennsylvania/22-030583-001/2022
EPI_ISL_19775378,A/American_Black_Duck/NB/FAV-1206-4/2022
EPI_ISL_19775379,A/American_Black_Duck/NB/FAV-1206-8/2022
EPI_ISL_16297060,A/chicken/Oregon/22-030743-001/2022
EPI_ISL_17051413,A/canada_goose/BC/AIVPHL-251/2022
EPI_ISL_18755534,A/northern_pintail/Alaska/USGS-0623/2022
EPI_ISL_19154483,A/Black-Billed_Magpie/AB/FAV-1166-2/2022
EPI_ISL_19154484,A/Black-Billed_Magpie/AB/FAV-1166-15/2022
EPI_ISL_19154485,A/Black-Billed_Magpie/AB/FAV-1166-16/2022
EPI_ISL_19154486,A/Black-Billed_Magpie/AB/FAV-1166-17/2022
EPI_ISL_19154487,A/Black-Billed_Magpie/AB/FAV-1166-18/2022
EPI_ISL_19154488,A/Blue_Jay/AB/FAV-1166-4/2022
EPI_ISL_19154489,A/Blue-Winged_Teal/QC/FAV-1149-4/2022
EPI_ISL_19154490,A/Blue-Winged_Teal/QC/FAV-1149-5/2022
EPI_ISL_19154491,A/Cackling_Goose/BC/FAV-0053-44/2022
EPI_ISL_19154492,A/California_Gull/AB/FAV-1166-11/2022
EPI_ISL_19154493,A/Canada_Goose/AB/FAV-1166-1/2022
EPI_ISL_19154494,A/Canada_Goose/AB/FAV-1166-13/2022
EPI_ISL_19154496,A/Canada_Goose/ON/FAV-1193-2/2022
EPI_ISL_19154497,A/Canada_Goose/QC/FAV-1679-5/2022
EPI_ISL_19154498,A/Chicken/AB/FAV-0988/2022
EPI_ISL_19154499,A/Chicken/BC/FAV-0985-1/2022
EPI_ISL_19154500,A/Chicken/BC/FAV-0985-2/2022
EPI_ISL_19154501,A/Double-Crested_Cormorant/AB/FAV-1166-5/2022
EPI_ISL_19154502,A/Double-Crested_Cormorant/AB/FAV-1166-7/2022
EPI_ISL_19154503,A/Double-Crested_Cormorant/AB/FAV-1166-8/2022
EPI_ISL_19154504,A/Double-Crested_Cormorant/AB/FAV-1166-9/2022
EPI_ISL_19154505,A/Mixed/AB/FAV-0989-2/2022
EPI_ISL_19154506,A/Mixed/AB/FAV-0989-3/2022
EPI_ISL_19154507,A/Mixed/SK/FAV-0986-1/2022
EPI_ISL_19154508,A/Mixed/SK/FAV-0986-2/2022
EPI_ISL_19154509,A/Northern_Pintail/QC/FAV-1149-3/2022
EPI_ISL_19154510,A/Ring-Billed_Gull/AB/FAV-1166-12/2022
EPI_ISL_19154511,A/Rosss_Goose/SK/FAV-1470-16/2022
EPI_ISL_19154512,A/Snow_Goose/QC/FAV-1149-6/2022
EPI_ISL_19154513,A/Snow_Goose/QC/FAV-1149-7/2022
EPI_ISL_19154514,A/Turkey/AB/FAV-0987-1/2022
EPI_ISL_19154515,A/Turkey/AB/FAV-0987-2/2022
EPI_ISL_19154516,A/Turkey/AB/FAV-0990-1/2022
EPI_ISL_19154517,A/Turkey/AB/FAV-0990-2/2022
EPI_ISL_19154518,A/Turkey/AB/FAV-0991-1/2022
EPI_ISL_19154519,A/Turkey/AB/FAV-0991-2/2022
EPI_ISL_19158164,A/chicken/Alaska/22-031261-003/2022
EPI_ISL_19158232,A/northern_pintail/Alaska/IZ22_0627/2022
EPI_ISL_19158233,A/northern_pintail/Alaska/IZ22_0624/2022
EPI_ISL_19158234,A/northern_pintail/Alaska/IZ22_0623/2022
EPI_ISL_19158235,A/northern_pintail/Alaska/IZ22_0615/2022
EPI_ISL_19158241,A/northern_pintail/Alaska/IZ22_0637/2022
EPI_ISL_19158253,A/northern_pintail/Alaska/IZ22_0685/2022
EPI_ISL_19604332,A/northern_pintail/Alaska/23-002693-006/2022
EPI_ISL_19604334,A/northern_pintail/Alaska/23-002693-007/2022
EPI_ISL_19604335,A/northern_pintail/Alaska/23-002693-012/2022
EPI_ISL_19604377,A/northern_pintail/Alaska/23-002693-009/2022
EPI_ISL_19604808,A/turkey_vulture/Oregon/22-033000-001/2022
EPI_ISL_19604809,A/turkey_vulture/Oregon/22-033002-001/2022
EPI_ISL_19605441,A/western_gull/California/22-032580-001/2022
EPI_ISL_19605581,A/Ring-billed_gull/Colorado/22-030941-001/2022
EPI_ISL_19606394,A/canada_goose/Arizona/22-031068-001/2022
